id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type
10086307,Private Suite - room with bathroom,13792543,Gregory,Manhattan,Harlem,Private room
10087575,Chic NYC Brownstone,2144034,Brandon,Manhattan,Harlem,Entire home/apt
10087874,Large room with private bath in Brooklyn home,28840058,Karen,Brooklyn,Bedford-Stuyvesant,Private room
10088464,Cozy East-Village Room + Rooftop :),51764491,Rachel,Manhattan,East Village,Private room
10088612,"Full size bed, 2 guests, Manhattan Upper Westside",216227,Victor,Manhattan,Harlem,Private room
10088636,"2 Twin beds, 2 guests - Manhattan, Upper West Side",216227,Victor,Manhattan,Harlem,Private room
10089333,Amazing loft on the Uper East Side,16684382,Fred & Liz,Manhattan,Upper East Side,Entire home/apt
10089727,"St Regis Hotel, NYC Luxury Hotel Rooms by Owners",51772392,Mark,Manhattan,Midtown,Private room
10090735,Studio Apt at the Heart of Chelsea,6772290,Andrew,Manhattan,Chelsea,Entire home/apt
10091829,Cozy Apartment Close to Everything!,42332704,Connie,Brooklyn,Crown Heights,Private room
10096352,West Village Dream *Newly Renovated,12485770,Raanan,Manhattan,West Village,Entire home/apt
10096515,Prime East Village *Spacious,12485770,Raanan,Manhattan,East Village,Entire home/apt
10096707,Bright & Spacious Apartment. A Williamsburg Gem.,51813565,Yoav,Brooklyn,Greenpoint,Entire home/apt
10096773,Easy 1 Bedroom in Chelsea,34607505,Scott,Manhattan,Chelsea,Entire home/apt
10096788,The Red Door,51813748,Genny & Gina,Brooklyn,Williamsburg,Entire home/apt
10098890,Ideal location in  Williamsburg,1822420,Mark,Brooklyn,Williamsburg,Entire home/apt
10098921,restfully space,50678424,Don,Brooklyn,Bedford-Stuyvesant,Private room
10099080,Private large room in Bushwick,7375144,Polly,Brooklyn,Bushwick,Private room
10099517,Master room in a luxury apartment,16869971,Han,Manhattan,Roosevelt Island,Private room
10099859,"1 Bed 1 Bath in Jackson Heights, NY",51829088,Joshua,Queens,Jackson Heights,Entire home/apt
10100121,Modern One Bedroom in Meatpacking,51830532,Alex,Manhattan,Chelsea,Entire home/apt
10100241,"Airy 4 BR Triplex - Private Yard,  Trendy Bed-Stuy",23215098,Erica & David,Brooklyn,Bedford-Stuyvesant,Entire home/apt
10100474,"CLEAN, LARGE AND MODERN LOFT",3582774,Dana,Manhattan,Little Italy,Entire home/apt
10100512,Room in spacious house in Brooklyn!,271073,Besanya,Brooklyn,Midwood,Private room
10100799,Spacious Garden Apartment in Heart of Park Slope,9250639,Amy,Brooklyn,Park Slope,Entire home/apt
10101013,East Village/Noho Garden Apartment,6866192,Omar & Ashley,Manhattan,East Village,Entire home/apt
10101097,Beautiful house in the heart of Williamsburg,5073789,Julia,Brooklyn,Williamsburg,Entire home/apt
10101135,Room Near JFK Twin Beds,47621202,Dona,Queens,Jamaica,Private room
10101148,Cozy private room in Woodside,51680319,Michael,Queens,Sunnyside,Private room
10101358,Heart of the East Village,51835429,Timothy,Manhattan,East Village,Private room
10101765,Large private bedroom on Upper East side,51838759,Lucia,Manhattan,Upper East Side,Private room
10101791,Private Room for Rent,51839283,Ashley,Manhattan,Washington Heights,Private room
10102206,Futon in Brooklyn near subway,33480709,Katherine,Brooklyn,Crown Heights,Shared room
10102792,Great room*City View*Huge roofdeck*,8832880,Ashley,Brooklyn,Greenpoint,Private room
10103745,"Cozy 1-Bd, Bushwick (L/M/J train)",2350144,Roxanne,Brooklyn,Bushwick,Entire home/apt
10104123,East Village Bedroom w/Roof Deck,51850937,Joe,Manhattan,East Village,Private room
10104130,"Bright, Spacious Brooklyn Space w/ Private Bath",51851212,Ugi,Brooklyn,Crown Heights,Private room
10104806,Spacious and cozy room!,11095923,Tobias,Brooklyn,Bushwick,Private room
10105110,Studio next to Washington Sq Park,27341303,Yue,Manhattan,Greenwich Village,Entire home/apt
10105477,Midtown Manhattan,1428501,Michael,Manhattan,Hell's Kitchen,Private room
10105606,"UWS large, Elev./Security 1-Bedroom",51857384,Sam,Manhattan,Upper West Side,Entire home/apt
10106530,Sunny One Bedroom in Crown Heights,8511553,J,Brooklyn,Crown Heights,Entire home/apt
10106768,Peaceful Artist Bedroom—Just 30 Min to Manhattan!,16139880,Ksenia & Masha,Brooklyn,Bedford-Stuyvesant,Private room
10113787,"Newly renovated, 1.5 bdr  SoHo apt",51902072,Ben,Manhattan,SoHo,Entire home/apt
10114830,Studio on the Upper West Side,49871658,Michelle,Manhattan,Upper West Side,Entire home/apt
10115137,NYCHaven2: Entire House for less than a hotel room,47351539,Jason,Brooklyn,East Flatbush,Entire home/apt
10115193,Double bedroom downtown,29923547,Meredith,Manhattan,Lower East Side,Private room
10115542,Chic Studio in Heart of Manhattan!,16682678,Casey,Manhattan,Kips Bay,Entire home/apt
10115781,Cozy bedroom in heart of Bedford,10221694,Zhamal,Brooklyn,Williamsburg,Private room
10115792,3 Bedroom Luxury Apartment on 33rd,48784045,Jake,Manhattan,Kips Bay,Entire home/apt
10116081,Apartment in Midtown East of NYC,51913270,Andrew,Manhattan,Midtown,Entire home/apt
10116220,Twin Cabin Two,51913826,The Bowery House,Manhattan,Nolita,Private room
10116351,"Large 1,000 SF UES Apt w/ Balcony",8869875,Christina,Manhattan,Upper East Side,Entire home/apt
10116619,"Sunny, spacious room in heart of BK",17794202,Taylor,Brooklyn,Boerum Hill,Private room
10116734,Spacious Apartment D on 61st St. 1st & 2nd ave,30370192,Rachel,Manhattan,Upper East Side,Entire home/apt
10117223,"Charming Room in Bushwick, Brooklyn Apt",18782603,Kimberly,Brooklyn,Bushwick,Private room
10117624,Well-furnished studio w/ patio!,12190846,Kerry,Brooklyn,Williamsburg,Entire home/apt
10117636,❤︎ly room in duplex & garden,48535457,Eric,Brooklyn,Williamsburg,Private room
10118660,Queen Cabin with Window One,51913826,The Bowery House,Manhattan,Nolita,Private room
10118847,Large Private Bedroom on the River,6388652,Molly,Manhattan,Washington Heights,Private room
10119376,Queen Cabin with Window Two,51913826,The Bowery House,Manhattan,Nolita,Private room
10120021,2BR Gut-Renovated Apartment,51844270,Alex,Manhattan,East Village,Entire home/apt
10120414,The LES Apartment,33231070,Mert,Manhattan,Lower East Side,Entire home/apt
10122449,Spacious Chelsea 2 Bed/2 Bathroom,24347,Lyla,Manhattan,Chelsea,Entire home/apt
10123090,Midtown Manhattan steps from 5thAve,51948055,Yvonne,Manhattan,Midtown,Entire home/apt
10124343,Hip Trendy and Convenient!,51954926,Kc,Brooklyn,Bedford-Stuyvesant,Private room
10124372,Elegant and Comfortable Stay,51940393,Denise,Brooklyn,Bedford-Stuyvesant,Entire home/apt
10125213,"Cozy, Artistic Room with Comfy Bed",15109029,Zane,Manhattan,East Harlem,Private room
10125955,Beautiful huge Williamsburg room with private bath,18139498,Yonathan,Brooklyn,Williamsburg,Private room
10126128,Temporary habitat home,43128266,常春,Manhattan,Washington Heights,Shared room
10127534,Luxurious Modern West Village Loft,24673896,Jun,Manhattan,West Village,Entire home/apt
10130342,Your NYC Home!,51954926,Kc,Brooklyn,Bedford-Stuyvesant,Private room
10130925,Standard Room/kitchen (sleeps 3 ),51991283,Jennifer,Manhattan,Harlem,Private room
10130963,Family room with Shared Bathroom,51991283,Jennifer,Manhattan,Harlem,Private room
10131082,The Central Park North/Economy Room,51991283,Jennifer,Manhattan,Harlem,Private room
10132356,Giant Loft with a Huge Deck and Kitchen,21247379,Paul,Manhattan,Harlem,Entire home/apt
10133128,Prime Williamsburg Spacious Duplex + Huge Yard,16272340,Joel,Brooklyn,Williamsburg,Private room
10133195,Private room 20mins from the city!,15640532,Kelly,Queens,Elmhurst,Private room
10133350,2 bedroom Upper east side,52004369,Chelsea,Manhattan,Upper East Side,Entire home/apt
10133534,Artsy/Neat 1 Bedroom Apartment in the heart of LES,6606618,Louise,Manhattan,Lower East Side,Shared room
10134285,"Cute bedroom in Chinatown,",566660,Markus,Manhattan,Chinatown,Private room
10134298,1 Bedroom in HUGE Full Floored Apt.,2017504,Fataah,Manhattan,Gramercy,Private room
10134546,Family Room/Kitchen/Shared Bathroom,51991283,Jennifer,Manhattan,Harlem,Private room
10134557,1 Bedroom in East Village,6753765,Austin,Manhattan,East Village,Shared room
10135104,Nice And Clean Apartment.,14439022,Cristina,Manhattan,Harlem,Private room
10136508,Charming private room in Astoria-20 min to Midtown,17653796,Diana,Queens,Ditmars Steinway,Private room
10136634,Williamsburg/Greenpoint Brooklyn,11615226,Jolynn,Brooklyn,Greenpoint,Private room
10136994,Beautiful East Village Apartment,4946655,Jack,Manhattan,East Village,Entire home/apt
10137048,Gorgeous Upper West Side Studio,52022983,Ashley,Manhattan,Upper West Side,Entire home/apt
10138349,"Cute Brooklyn Apt, Close to Trains.",10474877,Rachel,Brooklyn,Boerum Hill,Private room
10138784,Room near LGA airport and 35 mins to Times Square,52031360,Cheer,Queens,Jackson Heights,Private room
10138870,Studio in Little Italy,52031473,Hanna,Manhattan,Nolita,Private room
10138996,Queen Bed/Private Room w/ Backyard,52031734,Edward,Brooklyn,Bedford-Stuyvesant,Private room
10142056,Authentic studio-UES (30 days MIN),23772724,Elem,Manhattan,Upper East Side,Entire home/apt
10142499,"Prívate room in Queens, NY",38260715,Lady,Queens,Corona,Private room
10143705,Studio Apartment,31698014,Janine,Manhattan,East Village,Entire home/apt
10144140,Gorgeous Bushwick 3 BR Private Yard,9153601,David,Brooklyn,Bushwick,Entire home/apt
10148201,Beautiful Full Bedroom-sunny-comfi,502563,Cloe,Manhattan,East Village,Private room
10148581,Furnished Apartment in Chelsea,290094,Charlotte,Manhattan,Chelsea,Private room
10148955,Gorgeous 2BDRM Apartment,7342535,Chris,Brooklyn,Clinton Hill,Entire home/apt
10149393,Cozy Studio + Sunroom near Times Square,5461672,Ginji,Manhattan,Hell's Kitchen,Entire home/apt
10149453,SoHo Gem *Amazing Deal!!,12485770,Raanan,Manhattan,SoHo,Entire home/apt
10153654,East Village Bedroom Available,52112891,Brent,Manhattan,East Village,Private room
10154138,Amazing Apt in the West Village,23419527,Diana,Manhattan,West Village,Entire home/apt
10154444,Cozy apartment (East Williamsburg),1260413,Helena,Brooklyn,Williamsburg,Entire home/apt
10154702,"Pool, Gym, Rooftop, East 50's1 bedroom /1 bathroom",9369977,John,Manhattan,Midtown,Private room
10154762,Central Park - Comfy Futon Couch for 2,37626481,Lugao,Manhattan,Upper West Side,Shared room
10155003,"Studio Loft in Greenpoint, Brooklyn",47554473,Henry Norman,Brooklyn,Greenpoint,Entire home/apt
10156290,"Sunny, 4th floor elevator building",342734,Kim,Manhattan,Lower East Side,Entire home/apt
10156314,Cozy room in East Village!!,52127857,Beto,Manhattan,East Village,Private room
10156441,Super cute 1+1 Apartment,28105866,J,Manhattan,East Harlem,Entire home/apt
10156574,Great loft for a couple or family,4023912,Guy,Manhattan,Financial District,Entire home/apt
10157256,"Gramercy Park restful, cozy, sun-filled home",28722501,Javier,Manhattan,Gramercy,Entire home/apt
10157977,NYC 3 Bedroom Loft Apt LES Downtown Manhattan,173218,Alex,Manhattan,Lower East Side,Entire home/apt
10158141,Noho Broadway 2 Bedroom Loft,50760546,CRNY Monthly Rentals,Manhattan,NoHo,Entire home/apt
10160215,Torre del Lago Room.,2787,John,Brooklyn,Gravesend,Private room
10161361,"Cozy room, near LaGuardia Airport",2995352,Rachel,Queens,Jackson Heights,Private room
10162752,Modern PH + Balcony&Skyline view,25169027,Max,Brooklyn,Bushwick,Entire home/apt
10163240,Private room in 3 br in Manhattan,41535999,Amber,Manhattan,Morningside Heights,Private room
10163617,Spacious 2 bdr Bed-Stuy Brownstone,4273661,Julia,Brooklyn,Bedford-Stuyvesant,Entire home/apt
10163936,"Cozy Apartment in Williamsburg, BK",27537912,Kenny,Brooklyn,Williamsburg,Private room
10165064,❤️FAB APT WITH PRIVATE GARDEN NEAR CENTRAL PARK!,39603281,Marty,Manhattan,Upper West Side,Entire home/apt
10165181,Beautiful Unique Greenpoint Loft Suite,47554473,Henry Norman,Brooklyn,Greenpoint,Private room
10165313,Deluxe Loft Living in Brooklyn,47554473,Henry Norman,Brooklyn,Greenpoint,Entire home/apt
10165410,Peaceful room in Bushwick,30658746,Isik,Brooklyn,Bushwick,Private room
10165663,Cozy Private Garden Apartment,52183960,Michael & Bethany,Brooklyn,Bedford-Stuyvesant,Entire home/apt
10166820,Brooklyn apartment 20 min to Manhattan,486147,Christopher,Brooklyn,Park Slope,Private room
10166883,Spacious railroad style 3 bedroom apt in Manhattan,35215309,Victor,Manhattan,East Harlem,Entire home/apt
10166986,Resort-like living in Williamsburg,14461742,Mohammed,Brooklyn,Williamsburg,Entire home/apt
10167436,Sunny Cozy Private Room in East Williamsburg,8515724,J,Brooklyn,Williamsburg,Private room
10167860,"Sunny, Spacious Private BR in East Village!",21430239,Edward,Manhattan,East Village,Private room
10171782,Great Affordable Room In Manhattan,37256833,Jazzy,Manhattan,Harlem,Private room
10172621,Gorgeous and Sunlit 1 BR 31/1-3/1,52228249,Shy,Bronx,Bronxdale,Entire home/apt
10173750,Simple Affordable Room in Brooklyn,24840827,Prashast,Brooklyn,Bedford-Stuyvesant,Private room
10174245,Clean & Cozy room near Central Park,7940120,Yasmine,Manhattan,Upper West Side,Private room
10174662,NOLITA AMAZING Spacious!,40640586,Gary,Manhattan,Lower East Side,Entire home/apt
10175187,Beautiful Brownstone on Tree Lined Block,52243765,Jessie,Brooklyn,Crown Heights,Private room
10175678,Townhouse in Williamsburg,10590489,Caroline,Brooklyn,Williamsburg,Private room
10176552,Astoria LIC 1 bdrm apt 30th ave,15312592,Andrea,Queens,Astoria,Entire home/apt
10177726,"Cute, clean, room in Williamsburg!",12378834,Ana Bess,Brooklyn,Williamsburg,Private room
10182058,Like your cousin house,41326856,Jeerathinan,Queens,Elmhurst,Private room
10184162,In the heart of Williamsburg,50466143,Louis,Brooklyn,Williamsburg,Private room
10185955,Blue Magic,14785032,Jake,Queens,St. Albans,Private room
10185960,Brownstone in Carroll Gardens,42487547,Peter,Brooklyn,Carroll Gardens,Entire home/apt
10186192,Only Steps away from LaGuardia arpt,37312959,Maya,Queens,East Elmhurst,Private room
10186787,Cozy Room In Williamsburg Apartment,10855721,Anthony,Brooklyn,Williamsburg,Private room
10186876,"Lovely LES 1BR, W/D & Elevator: DEC. SUBLET PREFR.",20992861,Chloe,Manhattan,Lower East Side,Private room
10187402,Turtle Bay/UN Brownstone Garden Apt,52320213,Kashif,Manhattan,Midtown,Entire home/apt
10191601,Spacious Astoria Home with Garden,26111326,Larry & Deb,Queens,Astoria,Entire home/apt
10192564,"Lovely,Spacious,UpperWestSide/Spend a SummerMonth",52320041,Lori,Manhattan,Upper West Side,Entire home/apt
10192593,"Cozy Room in LIC, 7 min to TimesSq",1589909,Alosha,Queens,Long Island City,Private room
10192898,"Heart of West Village, over NYE!",7108710,Katie,Manhattan,West Village,Private room
10193343,Steps from subway and Central Park,15891234,Dan,Manhattan,East Harlem,Entire home/apt
10193392,great private room,16869971,Han,Manhattan,Roosevelt Island,Private room
10199699,Welcome Students!  Huge Very Private Uptown Room,16978120,Chip,Manhattan,Harlem,Private room
10200715,"Flatbush Manor, Industrial-Deco 1BR Apt",569864,Jason,Brooklyn,Prospect Heights,Entire home/apt
10201295,private modern room (long term 1 month or more),1519189,Annie,Brooklyn,Bedford-Stuyvesant,Private room
10202835,Cozy room in Artist House,37561828,Evan,Brooklyn,Bushwick,Private room
10204682,NYC Apartment near Central Park!,4821374,Millie,Manhattan,Upper East Side,Entire home/apt
10205011,Entire 1 Bedroom Apt Available In Ditmas Park,43192686,Naudia,Brooklyn,Borough Park,Entire home/apt
10205130,Large Luxury Studio with a view,52430092,Shosh,Manhattan,East Harlem,Entire home/apt
10206990,Cozy Studio Heart Of Midtown!5160,16098958,Jeremy & Laura,Manhattan,Hell's Kitchen,Entire home/apt
10207267,Swimming Pool Doorman Studio! 5161,16098958,Jeremy & Laura,Manhattan,Upper West Side,Entire home/apt
10207451,Private BR & Bath - Victorian Home,50549394,Susan,Brooklyn,Flatbush,Private room
10207629,Design Swimming Pool!LUX***** 5140,16098958,Jeremy & Laura,Manhattan,Upper West Side,Entire home/apt
10207847,Design By Stark!Basket Ball!Washer& Dryer !5230,16098958,Jeremy & Laura,Manhattan,Financial District,Entire home/apt
10208954,Cozy & Elegant  Private 1 Bedroom,52445657,Christopher,Queens,Flushing,Private room
10209278,"One Bedroom Apt, Hell's Kitchen",52454608,David,Manhattan,Hell's Kitchen,Entire home/apt
10209973,GREAT BIG ROOM IN APT. W/ BALCONY,9532490,Alexandra,Manhattan,East Village,Private room
10210556,Venerable Chelsea Loft (Small Br),52342677,Austin,Manhattan,Chelsea,Private room
10211452,Lovely Light Filled Room in BedStuy,20086355,Josefina,Brooklyn,Bedford-Stuyvesant,Private room
10212685,Maryhills Brownstone in Park Slope,42413378,Hilal & Maryam,Brooklyn,South Slope,Entire home/apt
10212862,"Tranquil Room in Airy, Sunny Bushwick Loft",2109282,Olga,Brooklyn,Bushwick,Private room
10222008,East Village studio,52526463,Amy,Manhattan,East Village,Entire home/apt
10224557,"Huge room, ready for you, CHEAP!",287634,Asal,Brooklyn,Prospect-Lefferts Gardens,Private room
10224832,Great room,10590166,Vivian,Queens,Fresh Meadows,Private room
10224998,Standard Room/kitchen(sleeps 4),51991283,Jennifer,Manhattan,Harlem,Private room
10226511,Charming Bedroom in Gramercy,52551507,Alisha,Manhattan,Gramercy,Private room
10228901,Sunny private room on LowerEastSide,32824042,Carlos,Manhattan,Lower East Side,Private room
10229075,"Sunny, kid friendly in Midtown East",9504403,Shawna,Manhattan,Kips Bay,Entire home/apt
10229444,"Great Location, 15 mint from Midtown Manhattan.",24884472,Ruveyda,Queens,Astoria,Private room
10230403,"2 room, lower level home in Queens",52573647,Terri,Queens,Rosedale,Private room
10230429,Great room,52539349,Rhonda,Queens,Springfield Gardens,Entire home/apt
10231294,Cozy private room with own TV,52577963,Mark,Queens,Woodhaven,Private room
10231620,Private 2 Bedroom Apt Minutes from Times Square,29452204,Cynthia,Manhattan,Hell's Kitchen,Entire home/apt
10232344,Cozy studio in heart of Manhattan,52584471,Paul,Manhattan,Murray Hill,Entire home/apt
10232553,"PRIVATE BEDROOM,PRIVATE BATH,PRIVATE LIVING ROOM !",389899,Maria,Brooklyn,Williamsburg,Entire home/apt
10233048,"Times Square 2 blks away, Happy NY!",14064072,Ben,Manhattan,Hell's Kitchen,Private room
10233196,The Suite Spot @ Washington Heights,51169036,Francois & Keith,Manhattan,Washington Heights,Private room
10233244,"Sunny, Cozy Room Near Train, Cafes & Parks",11554193,Rishe,Brooklyn,Crown Heights,Private room
10233563,纽约市曼哈顿中城East 52nd st_2室1厅_$4500/月,4227531,Wendy,Manhattan,Midtown,Entire home/apt
10233905,"Sunny Brooklyn, NYC Apartment",14590096,Sophia,Brooklyn,East New York,Entire home/apt
